transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
210829,10996,2025-01-20,debit,7794.77,Mosley Inc,Entertainment
210830,11172,2025-04-04,credit,934.55,Merchant Unknown,Salary
210831,10862,2024-12-12,credit,7053.82,Sloan Ltd,Fuel
210832,10439,2024-09-22,debit,3215.43,Williams-Park,Utilities
210833,10451,2025-04-03,debit,9650.77,Reyes Inc,Rent
210834,10626,2024-11-22,debit,5786.07,"Alvarez, Roth and Brown",Grocerry
210835,10970,2024-08-21,debit,5409.76,"Carter, Johnson and Martin",Grocerry
210836,10553,2024-08-27,credit,4290.72,Smith and Sons,Rent
210837,10812,2024-07-01,credit,8918.52,"Clark, Lopez and Duran",Groceries
210838,10815,2025-06-18,credit,3366.42,"Miller, Fletcher and Walsh",Entertaiment
210839,11075,2025-05-17,debit,7847.83,"Young, Aguirre and Villanueva",Rent
210840,11146,2025-05-19,credit,5744.37,Casey and Sons,Insurance
210841,10932,2024-07-31,credit,4572.29,"Jones, Ibarra and Wheeler",Groceries
210842,10340,2024-09-23,credit,6177.01,Olson and Sons,Groceries
210843,10186,2024-07-26,debit,3163.73,Merchant Unknown,Entertaiment
210844,10886,2024-09-23,debit,8478.92,"Ford, Bradley and Stone",Entertaiment
210845,10054,2025-05-09,credit,4679.35,Rice Group,Fuel
210846,10619,2024-07-24,debit,2245.49,Rocha Ltd,Groceriess
210847,10854,2024-07-11,credit,3188.38,Taylor-Hall,Entertaiment
210848,10413,2024-12-25,credit,3985.25,"Ross, Mosley and Harmon",Grocerry
210849,10584,2024-06-28,debit,9290.7,Figueroa Group,Utilities
210850,10352,2025-05-07,credit,9434.9,"Rodgers, Jensen and Campbell",Rent
210851,10759,2025-03-31,debit,7028.2,Walter-Mclaughlin,Shopping
210852,10188,2025-02-16,credit,5053.68,Moreno-Richardson,Rent
210853,10612,2024-11-17,credit,3550.63,Wilkinson PLC,Grocerry
210854,11070,2025-02-20,debit,5066.23,Lopez PLC,Shopping
210855,10378,2024-10-29,credit,7549.3,Fry-Perez,Rent
210856,10335,2025-05-26,credit,6439.98,"Stevens, Wong and Wright",Groceriess
210857,10696,2025-03-14,debit,3500.38,"Rogers, Hale and Pope",Entertainment
210858,10220,2024-11-12,debit,885.85,Campbell-Jackson,Groceriess
210859,10953,2024-09-20,credit,5204.18,Green Inc,Shopping
210860,10091,2024-09-02,credit,8472.46,Robbins-Delgado,Grocerry
210861,10914,2024-11-13,credit,5472.34,Rocha-Smith,Rent
210862,10051,2025-01-15,debit,4913.7,"Hernandez, Ochoa and Wallace",Salary
210863,10272,2024-06-26,debit,4637.59,"Beck, Hill and Nguyen",Grocerry
210864,10790,2024-07-27,credit,4974.65,Guzman-Welch,Shopping
210865,11151,2025-04-27,credit,1241.86,"Larson, Mitchell and Holloway",Groceriess
210866,11111,2025-03-24,debit,8100.03,Hansen Group,Shopping
210867,10514,2025-03-17,debit,5303.08,Holloway LLC,Rent
210868,10039,2024-10-01,credit,5164.53,Lin-Mcpherson,Fuel
210869,10467,2024-11-01,debit,8737.05,Bautista PLC,Fuel
210870,10250,2024-08-10,debit,2427.12,"Cole, Graham and Walker",Shopping
210871,10161,2024-09-07,debit,3194.67,Hill PLC,Insurance
210872,10049,2024-07-26,debit,9350.07,"Rodriguez, Boone and Alvarado",Entertaiment
210873,10174,2024-08-10,credit,3204.14,Hernandez-Villegas,Groceriess
210874,10313,2025-01-14,credit,6905.55,"Berg, Castillo and Norman",Utilities
210875,11041,2024-10-14,debit,874.88,Merchant Unknown,Fuel
210876,10134,2024-12-06,debit,464.01,"Tate, Harris and Barnes",Entertainment
210877,10671,2025-03-21,debit,4508.32,Merchant Unknown,Groceriess
210878,10970,2024-07-30,debit,1328.17,"Cooper, Leonard and Price",Utilities
210879,11108,2025-02-20,credit,810.88,Merchant Unknown,Insurance
210880,10634,2024-08-09,credit,2995.96,"Mendez, Snyder and Chen",Fuel
210881,10671,2025-06-12,credit,-9446.85,Peterson-Greene,Fuel
210882,10695,2024-11-19,debit,9093.3,Decker-Brennan,Insurance
210883,11080,2024-09-26,debit,5209.59,"Johnson, Neal and Simmons",Fuel
210884,11039,2025-05-22,debit,9076.22,"Smith, Mendoza and Nelson",Fuel
210885,11113,2025-01-13,debit,5141.66,Martin-Flores,Entertaiment
210886,10388,2024-10-08,debit,8741.13,Bridges-Nielsen,Groceriess
210887,11038,2024-08-11,debit,5961.89,"Robinson, Reyes and Mcintyre",Salary
210888,10172,2025-03-05,debit,7073.28,Bryan-Freeman,Insurance
210889,11069,2024-09-11,debit,7521.93,Merchant Unknown,Entertaiment
210890,10009,2025-03-20,debit,4668.84,"Johnson, Rice and Gomez",Shopping
210891,11173,2024-11-05,credit,352.39,"Valdez, Castro and Martin",Entertaiment
210892,10220,2024-10-10,credit,8289.35,Rivera PLC,Fuel
210893,10713,2025-06-21,debit,2808.55,"Bryan, Ward and Zuniga",Fuel
210894,11195,2024-08-09,credit,5820.44,Lee Inc,Shopping
210895,10932,2025-07-21,debit,7449.5,"Fitzpatrick, Newton and Watson",Groceries
210896,10612,2024-10-08,credit,943.87,Anderson and Sons,Salary
210897,10845,2024-10-11,credit,1004.77,Bradley-Bell,Rent
210898,10714,2024-08-12,debit,8676.1,Williamson-Arnold,Groceries
210899,10902,2025-04-29,credit,3642.05,Sandoval Group,Utilities
210900,10557,2025-05-07,debit,985.45,Olson-Moore,Shopping
210901,10271,2024-07-16,debit,6277.1,Hall-Hart,Salary
210902,10011,2025-01-05,credit,4787.01,Shaw PLC,Groceries
210903,10752,2025-03-16,debit,4452.21,Thomas-Singleton,Utilities
210904,10529,2025-04-08,credit,8448.12,Ramsey-Coleman,Entertaiment
210905,10316,2024-12-04,debit,8202.54,Hickman-Howard,Groceries
210906,10252,2024-09-18,debit,6481.67,"Trevino, Martin and Green",Rent
210907,10011,2025-05-31,credit,-4909.49,Blackburn Group,Shopping
210908,10513,2025-07-20,debit,2362.78,"Morales, Figueroa and Benson",Salary
210909,10865,2025-06-22,debit,5908.82,Smith-Long,Salary
210910,10324,2025-02-11,credit,330.79,"Luna, Hernandez and Robinson",Groceriess
210911,10137,2025-01-12,debit,4807.5,Merchant Unknown,Entertainment
210912,10290,2024-09-07,debit,5536.52,Perkins-Smith,Salary
210913,10013,2025-02-24,debit,329.51,"Johnson, Garcia and Barnett",Shopping
210914,10960,2025-01-22,debit,4011.43,Merchant Unknown,Entertainment
210915,11147,2025-01-02,credit,3758.97,Wilson and Sons,Fuel
210916,10519,2025-02-01,credit,9444.16,"Acosta, Daniel and Mora",Salary
210917,10859,2024-07-09,debit,9350.5,"Johnson, Gomez and Patterson",Entertainment
210918,10520,2025-03-04,debit,1393.88,West-Mckenzie,Insurance
210919,10373,2025-03-11,debit,5846.73,Herrera Ltd,Grocerry
210920,10860,2024-08-12,credit,3369.68,Merchant Unknown,Rent
210921,10286,2024-12-01,credit,3886.7,"Williams, Gardner and Jordan",Fuel
210922,10389,2025-02-06,credit,5943.66,Henson and Sons,Grocerry
210923,10856,2025-06-26,debit,7072.97,"Mcintosh, Campos and Braun",Groceries
210924,10282,2024-12-10,debit,9710.24,"Nelson, Brown and Gutierrez",Entertaiment
210925,11198,2024-11-02,credit,5389.79,"Johnson, Sheppard and Mcgee",Entertaiment
210926,10391,2024-07-25,debit,8759.48,"Fuentes, Williams and Schneider",Entertaiment
210927,10194,2025-06-13,credit,4348.42,Allen-Johnson,Entertainment
210928,10404,2025-05-05,debit,8863.79,Hunt PLC,Insurance
210929,10604,2024-10-21,debit,6291.19,"Stevens, Carter and Hughes",Fuel
210930,10583,2024-09-04,credit,3039.22,Bird LLC,Groceriess
210931,10762,2024-11-10,debit,1160.68,Mathews-Pruitt,Fuel
210932,10545,2025-05-11,debit,2443.61,Henderson Ltd,Rent
210933,10298,2024-06-27,credit,2264.73,Walker and Sons,Insurance
210934,10202,2025-05-30,credit,2898.0,"Cobb, Jimenez and Berry",Grocerry
210935,10784,2024-08-16,credit,3404.43,Wilson PLC,Entertainment
210936,10029,2024-09-01,credit,2568.15,"Berry, Wright and Hess",Utilities
210937,10791,2024-10-29,credit,-6306.19,Smith Group,Groceries
210938,10156,2024-07-29,credit,4768.79,"Smith, Mccullough and Meyer",Fuel
210939,10828,2024-10-07,debit,542.04,Murillo-Garrett,Rent
210940,10059,2024-12-05,credit,4109.42,"Williams, Cook and Taylor",Entertainment
210941,11105,2025-06-11,debit,7016.22,Johnson LLC,Rent
210942,10177,2024-12-21,debit,7573.0,"Yang, Zimmerman and Cole",Groceriess
210943,10163,2025-01-12,credit,3416.5,Merchant Unknown,Insurance
210944,10217,2025-01-16,credit,1829.12,Barber-Gonzalez,Entertaiment
210945,11006,2025-04-29,debit,3892.89,"Cruz, Villarreal and Hill",Groceries
210946,10858,2025-01-08,credit,4078.31,Bishop LLC,Shopping
210947,10172,2024-11-29,credit,1144.92,Burch Group,Entertaiment
210948,11060,2024-09-14,debit,4180.02,Robinson Inc,Grocerry
210949,10485,2024-07-12,debit,796.25,Chandler LLC,Entertainment
210950,10579,2024-12-20,debit,7131.62,Merchant Unknown,Fuel
210951,10804,2024-08-03,credit,-379.62,Contreras-Burnett,Shopping
210952,10711,2024-08-23,credit,1519.0,Mitchell Ltd,Groceries
210953,11180,2024-09-02,debit,2226.89,Wright-Brewer,Shopping
210954,11133,2024-07-14,debit,3175.89,Stout Ltd,Insurance
210955,10178,2025-01-16,credit,2661.98,Merchant Unknown,Grocerry
210956,11134,2025-05-05,credit,631.07,"Lara, Watkins and Smith",Shopping
210957,10025,2024-06-27,credit,6852.96,Davis PLC,Entertainment
210958,10781,2024-11-06,debit,6364.05,Williams Ltd,Insurance
210959,10722,2025-04-02,credit,316.55,"Garcia, Simpson and Douglas",Fuel
210960,10333,2024-08-02,debit,75.99,Hughes-Butler,Utilities
210961,10863,2024-12-05,debit,4499.8,"Young, Williams and Johnson",Insurance
210962,10295,2024-10-05,debit,8893.8,"Young, Keller and Lee",Shopping
210963,10147,2025-06-20,debit,5234.19,Padilla-Miller,Utilities
210964,10273,2024-09-25,debit,2902.31,Yu-Dalton,Insurance
210965,10037,2024-11-09,debit,8427.1,"Baker, Yang and Martinez",Shopping
210966,10562,2025-03-17,debit,119.19,Merchant Unknown,Entertainment
210967,11032,2025-01-19,debit,2694.6,"Turner, Hines and Sullivan",Fuel
210968,10121,2025-07-24,credit,9326.69,Carr LLC,Fuel
210969,10167,2025-04-25,debit,1975.39,"Smith, Dodson and Hardin",Fuel
210970,10431,2025-03-04,credit,4712.6,James PLC,Utilities
210971,10719,2024-09-21,credit,1233.13,Peters-Wood,Shopping
210972,10593,2024-10-19,credit,1471.35,Stephens LLC,Entertainment
210973,10767,2025-02-22,credit,-5409.02,Brown-Collins,Insurance
210974,10908,2025-01-09,debit,6054.12,"Pratt, Rogers and Smith",Salary
210975,10222,2024-10-01,debit,2569.85,Hart-Nelson,Groceries
210976,10151,2024-10-09,debit,7393.3,"Garrison, Escobar and Garner",Groceriess
210977,11024,2025-06-12,debit,5171.89,"Summers, Rosario and Ward",Grocerry
210978,10100,2024-12-09,debit,4093.21,Martin LLC,Utilities
210979,11057,2024-07-02,debit,9781.68,Merchant Unknown,Utilities
210980,10875,2024-07-13,debit,8176.35,Fischer LLC,Groceries
210981,10518,2024-08-16,credit,-9191.14,Salazar LLC,Entertainment
210982,10768,2024-07-05,debit,4700.42,"Davis, Johnson and Jordan",Groceriess
210983,10373,2025-02-11,debit,3852.53,"Patrick, Jackson and Garcia",Fuel
210984,11054,2025-04-11,debit,2717.57,Stevens and Sons,Salary
210985,10472,2024-07-12,debit,185.42,"Turner, Scott and Lopez",Grocerry
210986,10887,2025-01-13,debit,4800.23,Phillips Inc,Rent
210987,11088,2025-03-14,credit,9388.56,"Kelley, Ward and Bryant",Entertaiment
210988,10596,2025-01-10,credit,9740.24,Clark-Rodriguez,Entertainment
210989,10718,2025-03-30,debit,1562.17,Merchant Unknown,Insurance
210990,10835,2024-09-26,debit,2266.01,Hernandez-Williams,Shopping
210991,10778,2025-03-25,credit,5300.63,Perez-Snyder,Shopping
210992,11021,2025-02-28,debit,9464.29,Price Inc,Insurance
210993,11023,2025-01-06,credit,3208.32,Owens-Lane,Groceries
210994,10898,2025-01-11,debit,5733.91,"Ward, Manning and Booth",Rent
210995,10939,2024-11-14,debit,3807.52,Flores LLC,Entertaiment
210996,10069,2025-05-29,credit,1702.41,Stokes LLC,Shopping
210997,10489,2025-02-27,debit,7538.86,"Montgomery, Peterson and Edwards",Fuel
210998,10663,2024-08-05,debit,4692.97,Wright-Noble,Salary
210999,10267,2024-10-16,credit,1814.94,Kelley and Sons,Groceriess
211000,10123,2025-06-06,credit,8844.95,Young-Rollins,Rent
211001,10937,2025-01-11,debit,2569.99,Hansen-Sullivan,Rent
211002,10587,2024-07-08,credit,6663.81,Rosales-Santos,Salary
211003,10079,2025-06-21,credit,4825.94,Evans-Moore,Shopping
211004,10357,2025-04-11,credit,6895.97,"Williams, Delacruz and James",Fuel
211005,10948,2024-09-08,credit,5243.92,Harrington LLC,Utilities
211006,10917,2025-03-24,credit,1277.45,Berry-Williams,Rent
211007,11113,2024-10-30,debit,5243.57,Krueger-Rice,Shopping
211008,10359,2024-06-26,debit,8990.61,Harris-Morgan,Shopping
211009,10400,2024-10-15,credit,-3108.97,Nelson-Smith,Rent
211010,10263,2024-10-28,debit,7384.33,"Guerrero, White and Rocha",Insurance
211011,10153,2024-11-24,credit,1024.86,Allen-Williams,Shopping
211012,10199,2025-05-28,debit,2016.1,Wells-Swanson,Fuel
211013,11010,2025-06-05,debit,7100.69,Franklin LLC,Fuel
211014,10129,2025-07-26,credit,6708.16,Kelley-Browning,Entertaiment
211015,11112,2024-07-17,debit,5456.45,Davis-Fox,Fuel
211016,10556,2024-10-11,debit,4759.31,Duarte-White,Fuel
211017,11060,2024-11-13,debit,5484.75,Green-Henry,Fuel
211018,10695,2024-07-16,debit,4501.01,Buck and Sons,Entertainment
211019,10403,2025-06-04,debit,8607.96,Merchant Unknown,Rent
211020,11047,2025-06-17,debit,4767.01,Merchant Unknown,Shopping
211021,10321,2025-02-09,debit,5344.23,Smith-Soto,Shopping
211022,11111,2024-12-09,debit,4528.09,"Sanchez, Stephens and Evans",Rent
211023,11154,2024-08-25,debit,5156.05,Martinez LLC,Grocerry
211024,10845,2024-11-07,credit,2700.6,Goodwin-Stone,Shopping
211025,10841,2025-02-24,debit,666.47,"Bass, Maxwell and Roberts",Shopping
211026,10334,2024-07-06,debit,2135.42,Ward-Knox,Fuel
211027,11097,2025-02-27,credit,2787.75,"Lewis, Oliver and Jenkins",Shopping
211028,10287,2024-12-12,credit,7108.37,Collins Inc,Entertainment
211029,10587,2024-12-04,credit,7995.53,Cline-Brooks,Shopping
211030,10396,2024-10-29,credit,7475.4,Cole-Lee,Shopping
211031,10244,2025-04-02,debit,6072.46,"Williams, Howard and Walsh",Fuel
211032,10539,2024-09-08,credit,2891.89,Merchant Unknown,Fuel
211033,10838,2024-12-04,debit,654.64,Trujillo and Sons,Shopping
211034,10258,2024-07-27,credit,9524.36,"Archer, Zhang and Lewis",Groceriess
211035,11021,2025-03-24,debit,5119.16,Parks Ltd,Entertaiment
211036,10362,2024-07-14,credit,8263.59,"Martinez, Fleming and Murillo",Fuel
211037,10433,2024-09-18,debit,9153.42,"Burns, Lee and Acosta",Fuel
211038,10751,2025-06-16,debit,2418.78,"Johnson, Johnson and Griffin",Groceries
211039,11047,2025-01-05,debit,1908.86,"Guzman, Underwood and Davis",Fuel
211040,10854,2025-02-02,credit,6355.8,"Powell, Hampton and Chavez",Fuel
211041,10596,2024-06-30,debit,8426.64,"Buckley, Atkins and Pugh",Entertainment
211042,10091,2025-01-09,debit,4497.98,"Hunter, Galvan and Carson",Shopping
211043,11052,2025-06-25,debit,6627.55,Hamilton Inc,Shopping
211044,10996,2025-02-13,debit,5134.24,"Lewis, Roach and Jones",Entertaiment
211045,10965,2024-09-03,credit,3637.72,Taylor-Carter,Entertainment
211046,10532,2025-04-11,credit,9218.65,Rodriguez LLC,Grocerry
211047,10462,2024-07-17,credit,8976.85,Torres-Forbes,Shopping
211048,10122,2024-09-23,credit,476.75,Bennett-Howell,Entertainment
211049,10451,2025-02-14,credit,5892.73,"Baker, Douglas and Robertson",Shopping
211050,10519,2024-10-13,debit,1729.69,Watkins and Sons,Shopping
211051,10876,2025-05-24,debit,9245.24,Thompson-Richardson,Shopping
211052,10622,2025-01-12,credit,2023.98,Davis LLC,Grocerry
211053,11110,2025-04-21,credit,2227.96,Wade LLC,Rent
211054,10210,2025-01-14,credit,6932.92,Duncan-Hernandez,Utilities
211055,10459,2024-07-02,credit,7612.15,Harris and Sons,Utilities
211056,10729,2024-07-09,credit,4438.66,Smith Ltd,Grocerry
211057,10202,2025-02-17,credit,2777.2,Gray PLC,Fuel
211058,10198,2025-06-12,credit,7283.06,Brown-Rodriguez,Fuel
211059,10260,2024-09-22,debit,5972.5,"Kelly, Norris and Cox",Rent
211060,10304,2024-07-15,debit,8517.87,Davis-Stephens,Insurance
211061,10485,2025-05-12,debit,1478.42,"Randolph, Owens and Rhodes",Fuel
211062,11025,2024-11-19,credit,8923.15,Turner Group,Groceries
211063,10293,2025-04-29,credit,2502.49,Taylor-Torres,Utilities
211064,10096,2024-12-02,debit,2349.34,Woods-Mccarthy,Shopping
211065,10315,2025-05-13,debit,9970.29,Soto-Lyons,Fuel
211066,11132,2025-07-10,credit,6552.71,Mason Inc,Insurance
211067,10697,2025-02-26,debit,3729.2,Newman Group,Salary
211068,10963,2025-07-20,debit,1660.89,Williamson-Harris,Salary
211069,10433,2024-10-28,debit,2619.9,"Chapman, Green and Ashley",Fuel
211070,11019,2025-01-16,debit,2667.99,"Howard, Sullivan and Taylor",Fuel
211071,11094,2024-08-23,credit,1158.03,Morgan-Lewis,Shopping
211072,10338,2024-12-15,credit,1851.24,Webster-Donovan,Groceries
211073,10911,2024-06-28,credit,9278.38,Merchant Unknown,Fuel
211074,10008,2024-11-13,credit,9662.22,Ramos LLC,Fuel
211075,11082,2024-12-02,credit,1770.5,Cruz-Shannon,Salary
211076,10370,2025-01-04,credit,9173.01,Moses and Sons,Grocerry
211077,10151,2025-05-21,debit,9719.19,Payne-Franklin,Entertainment
211078,10503,2025-02-20,credit,5424.85,Johnson Inc,Entertaiment
211079,10994,2025-06-19,debit,4777.94,Jackson and Sons,Entertainment
211080,10111,2024-07-04,credit,8345.59,Lara Group,Grocerry
211081,10813,2025-06-29,credit,193.57,Conner-Price,Entertainment
211082,10735,2024-11-27,debit,8675.45,Brooks PLC,Salary
211083,10112,2024-11-16,debit,1588.49,Stephens-Phillips,Entertaiment
211084,10435,2024-08-08,debit,4831.87,Anderson PLC,Groceriess
211085,10209,2024-10-24,credit,5634.82,"Mitchell, Davis and Kaufman",Groceries
211086,10827,2024-09-02,debit,9340.71,King-Mccullough,Fuel
211087,10917,2025-02-26,credit,942.79,Miller Ltd,Groceries
211088,10234,2025-02-22,debit,6402.09,Brown-Harmon,Insurance
211089,10544,2024-10-15,debit,3005.37,Hawkins-Elliott,Rent
211090,10173,2025-03-13,credit,8260.33,Harris Group,Fuel
211091,10339,2024-08-07,credit,6859.07,Jones-Butler,Groceries
211092,11022,2024-10-18,credit,5865.7,"Barnett, Gordon and Curry",Insurance
211093,10767,2025-02-01,credit,6455.47,"Schneider, Chen and Reyes",Entertaiment
211094,10171,2024-09-25,credit,2162.42,"Schmidt, Cain and Hayes",Groceriess
211095,10312,2025-02-11,credit,2653.99,Merchant Unknown,Fuel
211096,11050,2024-10-23,debit,7471.88,Torres Ltd,Rent
211097,10608,2025-06-16,credit,6555.72,Merchant Unknown,Entertainment
211098,11088,2025-04-28,credit,2397.71,Smith-Owens,Shopping
211099,10165,2025-05-31,credit,-4755.86,Gonzalez Inc,Fuel
211100,10741,2025-02-15,debit,5635.53,"Woods, Walker and Morse",Utilities
211101,10579,2024-08-27,credit,7079.42,"Hill, Jackson and Vargas",Shopping
211102,10519,2024-11-12,credit,-8720.98,"Moore, Brown and Gilbert",Shopping
211103,10487,2025-02-24,debit,2227.65,"Hall, Torres and Torres",Shopping
211104,10102,2025-05-12,credit,6943.71,Merchant Unknown,Shopping
211105,10889,2024-11-24,debit,8964.54,Shaffer LLC,Insurance
211106,10944,2024-11-21,credit,6517.57,Merchant Unknown,Rent
211107,10628,2024-10-05,credit,9953.74,Scott-Hamilton,Fuel
211108,10058,2024-11-04,debit,2352.34,"Martinez, Garcia and Smith",Rent
211109,10478,2025-04-24,debit,5134.25,Martinez-Martin,Grocerry
211110,10769,2024-07-24,debit,2707.74,"Schmidt, Bell and Campos",Insurance
211111,10508,2024-11-11,debit,5058.65,"Patel, Martin and Coleman",Fuel
211112,11074,2025-04-04,credit,640.12,"Rose, Cruz and Romero",Insurance
211113,10604,2025-01-26,credit,2102.95,Hall and Sons,Grocerry
211114,10177,2025-06-25,debit,8253.56,Garcia-Wright,Rent
211115,10654,2025-02-08,credit,3815.55,Page-Thompson,Entertaiment
211116,10109,2025-04-01,debit,6514.97,Johnston-Flynn,Salary
211117,10052,2024-11-13,debit,9421.33,Smith-Miller,Grocerry
211118,10802,2024-11-29,credit,1952.39,Merchant Unknown,Groceries
211119,10147,2025-01-23,debit,5359.23,Merchant Unknown,Fuel
211120,10560,2025-03-08,debit,4153.04,Brown Inc,Entertainment
211121,10647,2025-04-15,credit,8894.37,Merchant Unknown,Salary
211122,10661,2025-03-06,credit,4825.57,Rivas LLC,Fuel
211123,10707,2024-12-25,debit,6602.0,Atkinson and Sons,Rent
211124,10112,2024-07-18,credit,4664.05,"Garcia, Miller and White",Shopping
211125,10220,2024-09-20,credit,9960.95,Howard-Dodson,Shopping
211126,10829,2025-03-28,debit,7467.11,Becker-Frey,Fuel
211127,11020,2025-04-16,debit,2755.1,Boyer-Martinez,Groceriess
211128,10732,2025-06-25,credit,-5645.04,Malone-Hall,Grocerry
211129,10413,2025-03-02,credit,5132.3,Smith Group,Shopping
211130,11118,2024-11-04,debit,5185.11,"Joyce, Randall and Gibson",Insurance
211131,10214,2024-11-16,debit,5789.17,Schmidt-Mullen,Utilities
211132,10575,2024-11-17,credit,7349.8,"Elliott, Fisher and Huynh",Fuel
211133,10635,2025-06-07,credit,6533.55,Rogers-Chambers,Grocerry
211134,10420,2024-08-01,credit,4463.36,Thomas-Grant,Fuel
211135,10413,2024-10-01,credit,7456.57,Jones and Sons,Salary
211136,10459,2024-12-11,debit,6805.63,Macdonald Group,Salary
211137,10762,2025-05-29,credit,9151.48,Torres Group,Shopping
211138,11096,2025-06-14,debit,1429.09,Hobbs and Sons,Rent
211139,10875,2025-05-08,debit,7075.23,Merchant Unknown,Entertainment
211140,10547,2025-03-15,debit,3556.35,Lawson Ltd,Utilities
211141,10670,2025-05-02,credit,6311.5,Rivera-Shah,Salary
211142,10739,2025-01-31,debit,9315.84,Mccarthy-Stewart,Entertainment
211143,10358,2024-11-22,debit,5702.18,Sparks-Koch,Shopping
211144,10026,2024-08-03,debit,2573.69,"Stanley, Casey and Adams",Fuel
211145,10961,2024-06-30,credit,4983.08,Stone Ltd,Rent
211146,10366,2024-09-21,credit,552.66,"Fitzgerald, Ballard and Ortega",Utilities
211147,10735,2025-02-16,debit,4345.58,Hammond-Smith,Fuel
211148,10882,2025-06-01,credit,2688.15,Hodges-Sanders,Utilities
211149,10204,2024-08-06,debit,8931.27,"Austin, Johnson and Soto",Groceries
211150,11138,2024-12-22,credit,6825.92,"Weaver, Vargas and Murphy",Groceriess
211151,10578,2025-02-04,debit,3483.41,"Miller, Garcia and Hawkins",Shopping
211152,10952,2025-01-06,debit,1343.15,Bray Ltd,Shopping
211153,10476,2025-06-19,credit,2023.28,"Stevens, Figueroa and Cook",Salary
211154,11132,2025-06-13,debit,8209.38,Benson-Arias,Entertainment
211155,10987,2024-08-11,credit,5274.26,Abbott-Jones,Shopping
211156,10314,2025-06-03,debit,9138.75,Hamilton-Williams,Rent
211157,10502,2025-02-04,credit,9533.06,"Lam, Jordan and Burnett",Grocerry
211158,10002,2025-01-24,debit,5890.23,"Rivera, Simon and Pierce",Shopping
211159,10741,2024-07-04,debit,4260.57,Sanford LLC,Fuel
211160,10989,2024-08-21,debit,1308.61,"Black, Mcdonald and Evans",Insurance
211161,10390,2024-07-19,credit,1815.99,Kane LLC,Groceriess
211162,10465,2025-06-18,debit,6647.29,Mahoney-Miller,Entertainment
211163,10831,2024-11-15,debit,2036.2,Ross PLC,Groceriess
211164,10759,2025-01-28,debit,5121.47,Davis-Daniels,Shopping
211165,10315,2025-03-01,credit,6033.34,Miller Ltd,Shopping
211166,10347,2025-04-26,debit,7423.34,Joyce-Nichols,Groceries
211167,10497,2024-09-11,credit,9996.37,Dixon-Brown,Fuel
211168,10819,2025-04-22,credit,5532.14,Wilson-King,Grocerry
211169,10329,2025-06-08,debit,2512.38,Lin-Chavez,Utilities
211170,10733,2024-12-20,debit,4828.94,"Garcia, Crane and Duncan",Fuel
211171,10198,2024-10-16,credit,-5730.13,Taylor Inc,Fuel
211172,10063,2025-04-25,credit,1375.47,Hodges LLC,Fuel
211173,10272,2024-09-05,credit,5802.53,"Cruz, Gonzalez and Valdez",Rent
211174,10704,2025-03-13,debit,3664.1,Matthews-Cooper,Entertaiment
211175,10550,2024-08-01,credit,7096.68,Li Ltd,Rent
211176,10222,2025-02-27,credit,4004.51,"Fuentes, Marshall and Williams",Shopping
211177,10875,2024-12-07,debit,438.89,"Werner, Bailey and Garrett",Insurance
211178,10164,2024-08-30,debit,7648.32,"Nelson, Mccoy and Brown",Shopping
211179,10930,2024-09-19,debit,9186.5,"Wolf, Stokes and Herrera",Groceriess
211180,10431,2025-03-15,credit,296.63,Williams PLC,Groceriess
211181,11114,2024-08-09,debit,8698.78,Cross-Long,Salary
211182,10315,2025-05-12,debit,4805.37,Hill PLC,Groceries
211183,10553,2024-11-26,credit,9838.22,"Mcdowell, Mclaughlin and Henderson",Fuel
211184,10542,2025-06-12,credit,8699.4,"Ali, Hernandez and Norman",Groceries
211185,10028,2025-02-01,credit,9299.05,"Kelly, Ramos and Jackson",Entertaiment
211186,11188,2025-05-24,credit,9628.45,Ramsey PLC,Entertaiment
211187,10709,2025-05-24,debit,8699.2,Gonzalez-Baldwin,Utilities
211188,10959,2024-08-15,credit,4725.77,Pham-Salinas,Entertaiment
211189,10320,2024-07-11,debit,6076.51,Sanders-Richardson,Groceries
211190,10929,2024-10-10,debit,6547.29,"Holland, Cox and Ray",Groceries
211191,10341,2024-09-17,credit,6876.29,Allen LLC,Utilities
211192,10933,2025-03-11,credit,5179.17,Kennedy LLC,Groceriess
211193,10383,2024-11-18,credit,5573.16,"Villanueva, Vaughan and Tate",Entertaiment
211194,10089,2025-01-12,debit,7940.32,Smith Group,Rent
211195,10713,2025-01-29,credit,4180.08,Elliott PLC,Entertainment
211196,11052,2024-08-12,debit,6404.52,Leblanc-Williams,Entertaiment
211197,11069,2025-02-05,credit,5467.64,"Barnes, Hernandez and Evans",Insurance
211198,10930,2024-12-16,credit,8865.4,"Harvey, Miller and Silva",Salary
211199,10050,2024-07-23,credit,3110.4,Velez-Pitts,Entertaiment
211200,11104,2024-09-16,credit,3640.27,Merchant Unknown,Entertainment
211201,10487,2024-12-18,credit,6416.37,"Gilbert, Norman and Johnson",Grocerry
211202,10188,2024-10-08,debit,1719.44,Thomas-Jackson,Grocerry
211203,10044,2025-04-05,credit,930.24,"Pineda, Hawkins and Jackson",Fuel
211204,10399,2024-09-16,debit,3353.09,"Ramos, Ellison and Hogan",Groceries
211205,10794,2024-06-27,debit,4045.53,"Pugh, Alexander and Williams",Salary
211206,11016,2024-07-22,debit,7058.34,Contreras-Barry,Grocerry
