loan_id,customer_id,loan_type,amount_applied,status,application_date,approved_date
300908,595,car,413296.63,pending,2025-01-31,2025-02-14
300909,315,home,174525.56,pending,2025-03-07,2025-03-30
300910,661,home,306715.63,approved,2023-12-20,2023-12-17
300911,677,education,393626.6, REJECTED,2023-12-26,2023-12-22
300912,46,home,276559.23,rejected,2024-06-28,2024-07-24
300913,749,personal,483855.83,rejected,2024-05-31,2024-05-31
300914,412,education,147615.75,pending,2024-05-14,2024-06-09
300915,958,personal,NULL,APPROVED,2024-05-21,2024-05-22
300916,31,personal,182658.67,approved,2025-02-12,2025-03-12
300917,907,personal,366000.05,Approved ,2024-09-08,2024-09-13
300918,80,personal,16498.59,rejected,2024-12-31,2025-01-23
300919,651,personal,281639.11,approved,2024-12-25,2024-12-17
300920,581,car,126531.0, REJECTED,2024-09-23,2024-09-23
300921,53,home,150246.52,rejected,2023-09-02,2023-09-04
300922,102,personal,345350.77,approved,2024-05-24,2024-05-30
300923,939,education,234213.7,rejected,2025-03-01,2025-02-22
300924,463,education,275335.46,rejected,2024-06-07,2024-06-13
300925,821,home,127558.89,pending,2023-10-09,2023-10-28
300926,355,car,415224.31,pending,2025-04-24,2025-05-03
300927,969,personal,141476.34,Approved ,2023-10-13,2023-10-24
300928,689,personal,224643.29,Approved ,2024-01-28,2024-02-01
300929,82,education,169008.16,Approved ,2023-11-22,2023-11-21
300930,288,home,369088.81,APPROVED,2024-10-16,2024-10-30
300931,54,car,270007.47, REJECTED,2024-07-05,2024-07-08
300932,534,home,92652.72,APPROVED,2024-05-10,2024-05-15
300933,368,home,187025.87,Approved ,2023-10-30,2023-10-30
300934,918,personal,89431.58,approved,2025-03-17,2025-03-27
300935,213,home,199461.51,APPROVED,2024-12-08,2025-01-06
300936,289,home,492583.29,rejected,2023-12-28,2024-01-14
300937,444,personal,285878.53,approved,2024-10-03,2024-10-19
300938,826,education,161338.46,APPROVED,2024-06-30,2024-07-18
300939,787,home,317551.82, REJECTED,2024-09-01,2024-09-12
300940,476,personal,226509.43,approved,2024-01-03,2024-01-31
300941,445,home,16556.01,Approved ,2025-06-08,2025-06-03
300942,651,car,183415.55,APPROVED,2023-08-28,2023-09-17
300943,839,car,452840.24,Approved ,2025-05-25,2025-06-17
300944,405,car,367899.55,pending,2024-11-12,2024-11-24
300945,724,home,64117.54, REJECTED,2023-08-23,2023-08-29
300946,243,education,108877.17,approved,2025-03-31,2025-04-11
300947,422,car,474896.36,pending,2023-09-24,2023-09-30
300948,661,personal,246665.82,pending,2024-03-03,2024-02-25
300949,199,car,427428.02,APPROVED,2023-07-11,2023-07-06
300950,844,education,38358.82,approved,2023-10-08,2023-10-16
300951,42,home,385753.33,Approved ,2024-01-01,2024-01-05
300952,393,education,433285.91,approved,2024-08-05,2024-07-26
300953,562,personal,310945.35,rejected,2023-08-28,2023-08-31
300954,104,personal,356476.36,APPROVED,2024-07-29,2024-08-04
300955,488,car,361415.53, REJECTED,2024-02-22,2024-02-18
300956,665,home,191499.16,rejected,2024-02-06,2024-02-05
300957,958,education,NULL,rejected,2024-12-21,2024-12-18
300958,833,education,78493.55,pending,2025-05-20,2025-06-02
300959,813,personal,190410.57,Approved ,2024-04-17,2024-04-21
300960,859,car,244299.09,approved,2024-06-11,2024-06-12
300961,332,education,315798.94,pending,2025-04-27,2025-04-28
300962,673,personal,435476.98,rejected,2024-04-06,2024-04-30
300963,91,personal,189272.63,APPROVED,2023-12-29,2023-12-24
300964,806,car,122400.92,pending,2023-12-02,2023-11-22
300965,804,personal,473742.97,pending,2024-01-08,2024-01-20
300966,713,education,271024.87, REJECTED,2025-03-05,2025-03-08
300967,875,education,493989.35,rejected,2023-07-22,2023-07-21
300968,798,personal,297396.79,rejected,2024-02-10,2024-02-12
300969,105,car,38141.46, REJECTED,2024-01-28,2024-01-22
300970,961,car,324382.19,Approved ,2023-08-09,2023-08-08
300971,568,home,326924.52,approved,2025-02-23,2025-03-08
300972,351,education,284312.15,Approved ,2023-09-08,2023-09-15
300973,197,personal,256239.37,rejected,2025-04-21,2025-04-20
300974,709,personal,348808.32,Approved ,2023-09-29,2023-10-15
300975,791,personal,NULL,APPROVED,2023-11-04,2023-11-16
300976,621,personal,272968.66,pending,2024-11-30,2024-12-07
300977,709,education,264506.87,rejected,2024-09-05,2024-09-10
300978,925,home,261514.93,Approved ,2024-03-06,2024-03-22
300979,981,home,28759.78,Approved ,2023-08-01,2023-08-01
300980,102,personal,37780.27, REJECTED,2024-07-10,2024-06-30
300981,221,education,370566.36,approved,2025-02-07,2025-02-14
300982,331,car,75538.64, REJECTED,2024-09-06,2024-09-21
300983,423,home,265250.69,pending,2025-06-20,2025-07-01
300984,811,personal,381916.21, REJECTED,2024-10-30,2024-10-28
300985,292,personal,234546.57,rejected,2024-05-07,2024-04-30
300986,375,car,159626.78,rejected,2024-09-27,2024-10-18
300987,587,car,240004.9, REJECTED,2023-09-05,2023-08-29
300988,830,home,494328.7,APPROVED,2024-01-21,2024-02-13
300989,114,personal,93158.77,Approved ,2024-06-07,2024-06-25
300990,109,home,431370.51,approved,2024-05-13,2024-06-08
300991,670,home,37481.51,pending,2023-07-15,2023-08-05
300992,832,home,371935.93,APPROVED,2025-04-19,2025-04-17
300993,800,home,69835.11,rejected,2024-11-08,2024-11-07
300994,446,home,18588.07,pending,2024-02-04,2024-02-11
300995,302,education,449108.1,Approved ,2025-03-14,2025-03-15
300996,346,personal,75020.52,pending,2025-05-31,2025-05-29
300997,11,home,328668.39,approved,2024-11-21,2024-11-18
300998,115,home,403262.79,Approved ,2024-09-07,2024-09-18
300999,102,home,80975.75, REJECTED,2023-11-15,2023-11-12
301000,724,home,394144.1,APPROVED,2024-11-23,2024-11-18
301001,764,car,435372.15,rejected,2024-08-22,2024-09-06
301002,691,education,248326.06,pending,2024-12-09,2024-12-03
301003,375,education,64852.66,rejected,2024-02-06,2024-03-05
301004,849,home,69745.55,APPROVED,2024-04-14,2024-04-26
301005,227,education,492119.98,pending,2023-08-18,2023-08-11
301006,600,car,306990.58, REJECTED,2024-07-07,2024-07-05
301007,631,education,34433.29,approved,2024-08-16,2024-08-18
301008,892,car,111532.98, REJECTED,2024-12-29,2025-01-04
301009,547,personal,55622.57,rejected,2024-08-31,2024-09-03
301010,854,education,66342.92, REJECTED,2025-02-14,2025-03-01
301011,812,personal,277212.36,rejected,2023-07-18,2023-07-26
301012,704,home,226021.76,rejected,2024-02-24,2024-02-23
301013,310,personal,432311.11, REJECTED,2023-09-17,2023-10-09
301014,263,personal,85061.08,rejected,2023-12-28,2023-12-18
301015,856,education,344941.68,APPROVED,2025-06-03,2025-06-14
301016,319,home,193943.75,APPROVED,2025-03-16,2025-04-06
301017,201,car,343794.06,APPROVED,2023-12-02,2023-12-25
301018,588,education,455459.07,APPROVED,2024-06-28,2024-07-06
301019,553,home,96694.38,approved,2025-05-11,2025-05-12
301020,815,education,273177.9,Approved ,2025-04-20,2025-04-17
301021,298,personal,125881.6,APPROVED,2025-01-02,2025-01-21
301022,898,education,NULL,APPROVED,2025-05-20,2025-06-03
301023,501,car,403010.52,APPROVED,2025-06-04,2025-06-01
301024,118,home,199267.72,rejected,2024-08-29,2024-09-20
301025,132,personal,NULL,pending,2023-08-05,2023-08-24
301026,51,education,248052.55,rejected,2023-09-21,2023-09-27
301027,134,education,NULL,pending,2024-01-16,2024-01-07
301028,886,car,38167.8,Approved ,2023-11-21,2023-12-14
301029,344,education,423091.68,Approved ,2025-01-02,2025-01-18
301030,783,personal,62415.71,approved,2024-04-02,2024-04-29
301031,634,personal,302997.01,pending,2024-03-09,2024-04-06
301032,266,education,432015.65, REJECTED,2024-03-12,2024-04-11
301033,661,education,260521.11, REJECTED,2023-08-11,2023-09-06
301034,326,home,369133.29,Approved ,2024-09-25,2024-09-30
301035,576,home,44716.66,Approved ,2024-11-22,2024-12-17
301036,513,car,73350.0,APPROVED,2024-03-11,2024-03-06
301037,443,home,234522.83,pending,2024-01-21,2024-01-31
301038,407,home,240552.67,rejected,2024-02-17,2024-02-10
301039,186,personal,NULL,pending,2024-03-16,2024-03-21
301040,560,education,253610.81,rejected,2024-02-15,2024-02-16
301041,803,education,420371.89,approved,2024-09-11,2024-09-04
301042,257,personal,48413.53, REJECTED,2024-09-25,2024-10-18
301043,658,home,232359.47, REJECTED,2024-03-13,2024-04-05
301044,884,education,125837.68, REJECTED,2023-10-20,2023-11-15
301045,996,car,120949.73,approved,2024-11-17,2024-11-16
301046,730,personal,444625.32,rejected,2024-03-01,2024-02-25
301047,197,home,427292.75,APPROVED,2024-09-18,2024-10-03
301048,478,education,160590.51,rejected,2024-08-13,2024-08-13
301049,582,car,373598.16,Approved ,2024-04-22,2024-04-26
301050,137,personal,418054.49,pending,2024-02-06,2024-02-13
301051,887,car,18059.93,rejected,2025-01-05,2025-01-17
301052,485,car,139934.93,Approved ,2024-09-23,2024-09-23
301053,734,home,299511.52,pending,2024-12-22,2024-12-30
301054,713,personal,NULL, REJECTED,2024-12-05,2024-12-02
301055,935,home,190112.55,Approved ,2023-10-07,2023-11-01
301056,555,education,77673.53,Approved ,2024-01-29,2024-01-23
301057,66,personal,79089.15,pending,2024-01-19,2024-02-07
301058,598,home,354600.06,approved,2024-10-04,2024-09-27
301059,630,car,230151.73,Approved ,2024-08-31,2024-09-26
301060,508,car,319112.63,approved,2023-11-30,2023-11-22
301061,934,personal,412835.29,rejected,2024-12-09,2024-12-19
301062,832,home,20912.15,approved,2024-10-10,2024-10-25
301063,679,education,450822.81,Approved ,2023-10-06,2023-11-01
301064,599,car,106672.09,APPROVED,2024-12-18,2025-01-15
301065,336,personal,142028.64, REJECTED,2023-10-05,2023-10-27
301066,679,car,367749.48,pending,2025-02-11,2025-02-19
301067,505,education,427854.09,rejected,2025-04-09,2025-04-14
301068,108,home,395373.72,APPROVED,2024-09-21,2024-10-18
301069,507,car,476894.85,pending,2023-12-13,2023-12-06
301070,63,education,297234.22,Approved ,2025-06-02,2025-06-17
301071,567,personal,109781.73,APPROVED,2025-06-01,2025-06-21
301072,827,car,328151.59,rejected,2024-06-25,2024-06-24
301073,136,car,55099.63,rejected,2024-01-17,2024-01-20
301074,576,personal,152852.35,rejected,2025-05-30,2025-06-29
301075,172,home,148695.77,pending,2024-05-02,2024-05-03
301076,325,personal,102291.12,approved,2025-04-23,2025-05-02
301077,241,personal,356333.98,approved,2024-05-10,2024-05-11
301078,869,education,253224.92,approved,2024-01-15,2024-02-13
301079,136,education,272761.45,Approved ,2024-08-27,2024-09-14
301080,656,car,12936.98, REJECTED,2025-01-09,2025-01-13
301081,567,education,493592.77,approved,2024-12-12,2025-01-05
301082,577,education,427391.09,approved,2024-06-05,2024-06-15
301083,895,education,275094.53,APPROVED,2024-02-27,2024-02-18
301084,886,car,185756.76,pending,2025-03-17,2025-03-17
301085,53,home,187961.36,pending,2024-12-17,2024-12-26
301086,19,education,156472.63,approved,2025-02-03,2025-02-03
301087,95,car,359971.41,Approved ,2023-07-26,2023-07-19
301088,57,education,NULL,rejected,2023-11-27,2023-11-19
301089,151,education,424926.93,APPROVED,2024-12-31,2025-01-11
301090,320,education,248560.96,Approved ,2023-11-17,2023-11-25
301091,423,education,135324.56,Approved ,2024-04-06,2024-05-06
301092,507,car,107276.52,approved,2024-09-11,2024-09-20
301093,293,personal,NULL,rejected,2024-02-23,2024-02-20
301094,154,car,445597.56,pending,2023-09-22,2023-10-20
301095,197,personal,133691.46,approved,2025-03-26,2025-03-19
301096,720,home,111828.44, REJECTED,2024-01-14,2024-01-10
301097,234,education,188133.14,APPROVED,2023-07-29,2023-07-23
301098,609,education,457478.39,approved,2025-03-10,2025-03-08
301099,456,car,459271.94, REJECTED,2024-03-22,2024-04-14
301100,732,personal,294841.12, REJECTED,2024-06-25,2024-07-11
301101,342,car,157604.16,approved,2024-03-24,2024-04-09
301102,246,car,278040.84,approved,2024-10-16,2024-10-27
301103,673,home,442994.29,rejected,2025-02-17,2025-03-18
301104,862,personal,56841.07, REJECTED,2025-06-25,2025-06-20
301105,761,personal,161854.8,APPROVED,2024-09-22,2024-10-09
301106,938,car,351960.5, REJECTED,2024-03-23,2024-03-26
301107,507,personal,427749.66,Approved ,2024-12-29,2025-01-22
301108,111,home,437936.5,approved,2025-04-04,2025-05-03
301109,662,home,320551.45,approved,2024-02-25,2024-03-14
301110,463,car,449252.87,approved,2024-09-30,2024-10-21
301111,196,car,458167.38, REJECTED,2024-04-25,2024-05-02
301112,117,home,258361.07,pending,2025-05-13,2025-05-11
301113,558,car,82982.48,APPROVED,2024-03-22,2024-03-12
301114,70,home,293578.95,Approved ,2023-09-17,2023-09-25
301115,79,car,454355.56,Approved ,2023-11-21,2023-12-02
301116,523,education,383138.15, REJECTED,2023-10-01,2023-10-29
301117,719,home,468260.88,rejected,2023-11-07,2023-11-16
301118,597,home,NULL,rejected,2025-03-23,2025-03-19
301119,679,education,196516.91,pending,2024-08-11,2024-08-23
301120,314,education,141010.45,approved,2023-07-24,2023-07-24
301121,50,car,434740.91,APPROVED,2025-06-05,2025-06-18
301122,35,personal,22115.24,Approved ,2023-09-07,2023-10-05
301123,934,home,485004.34,pending,2025-06-18,2025-06-24
301124,308,personal,105318.7,Approved ,2025-01-03,2025-01-05
301125,354,personal,248245.11,APPROVED,2025-04-04,2025-05-04
301126,740,education,NULL,rejected,2024-03-25,2024-03-28
301127,867,home,455841.06,APPROVED,2025-01-09,2025-02-02
301128,980,car,440237.67,Approved ,2023-09-21,2023-09-15
301129,761,car,271486.75,APPROVED,2023-09-09,2023-09-15
301130,587,home,273995.9,Approved ,2024-02-27,2024-03-07
301131,5,education,123347.12,rejected,2023-12-07,2023-12-20
301132,435,car,NULL,pending,2024-08-11,2024-08-20
301133,334,personal,475778.58, REJECTED,2024-04-04,2024-04-19
301134,306,education,142899.35,Approved ,2025-02-12,2025-02-02
301135,748,home,76333.65,Approved ,2023-11-20,2023-12-07
301136,962,education,265088.86,pending,2024-04-28,2024-05-15
301137,444,personal,156752.41,rejected,2023-07-28,2023-08-02
301138,139,personal,157219.98, REJECTED,2023-11-28,2023-12-03
301139,617,car,413631.17, REJECTED,2024-08-21,2024-08-28
301140,490,home,282830.53,APPROVED,2024-02-11,2024-02-21
301141,318,car,209333.56,APPROVED,2024-05-15,2024-05-30
301142,314,home,243265.48,APPROVED,2025-03-03,2025-03-20
301143,544,home,268821.37,approved,2025-06-15,2025-06-10
301144,907,education,227200.19,rejected,2024-06-28,2024-06-29
301145,948,education,181147.43, REJECTED,2024-04-08,2024-04-10
301146,744,car,449726.05,pending,2024-11-14,2024-11-21
301147,644,personal,182365.14, REJECTED,2025-04-19,2025-04-26
301148,49,home,384014.52,pending,2024-06-10,2024-07-09
301149,980,personal,120785.01, REJECTED,2024-01-27,2024-02-23
301150,77,education,471220.67,APPROVED,2025-04-10,2025-04-28
301151,405,education,54496.49,rejected,2024-11-01,2024-11-28
301152,869,car,471915.45,pending,2023-09-29,2023-10-24
301153,453,car,199237.38,pending,2024-09-18,2024-09-12
301154,621,car,69266.07, REJECTED,2025-03-21,2025-04-08
301155,486,home,266377.31,Approved ,2023-11-10,2023-11-03
301156,132,car,459600.53,APPROVED,2024-01-16,2024-01-13
301157,25,car,205307.84,pending,2024-04-18,2024-04-22
301158,881,car,498556.31,approved,2025-06-02,2025-05-23
301159,846,education,NULL,rejected,2024-03-27,2024-03-31
301160,491,home,41403.73,pending,2024-10-14,2024-11-11
301161,79,car,343993.23,APPROVED,2024-01-16,2024-02-15
301162,386,personal,5325.94,rejected,2023-08-14,2023-08-07
301163,994,personal,177309.34,rejected,2024-03-05,2024-03-21
301164,878,personal,46018.24,rejected,2023-08-25,2023-09-19
301165,72,personal,93262.74,pending,2024-07-22,2024-08-16
301166,74,education,340660.22,rejected,2023-08-26,2023-08-28
301167,440,car,43475.73,rejected,2025-06-02,2025-06-03
301168,338,car,17361.44,Approved ,2023-10-17,2023-11-01
301169,606,car,217908.23,rejected,2023-10-16,2023-11-13
301170,78,car,420282.97,Approved ,2024-12-25,2024-12-29
301171,445,personal,397074.94,APPROVED,2025-01-19,2025-01-30
301172,6,education,230755.68,APPROVED,2023-11-07,2023-11-13
301173,931,personal,86468.61,approved,2023-10-13,2023-10-22
301174,802,education,NULL, REJECTED,2024-12-24,2025-01-19
301175,258,personal,271909.14,rejected,2024-09-13,2024-09-09
301176,970,education,167981.99,rejected,2023-08-13,2023-08-19
301177,655,car,265737.57,rejected,2024-10-08,2024-10-22
301178,676,car,313159.04,Approved ,2024-03-18,2024-03-18
301179,67,car,379837.34,approved,2024-07-15,2024-08-05
301180,450,home,40906.66,pending,2024-04-10,2024-05-06
301181,215,car,25340.05,approved,2023-08-12,2023-09-11
301182,608,education,NULL,APPROVED,2023-11-04,2023-10-27
301183,70,home,327750.88, REJECTED,2023-10-30,2023-11-03
301184,797,personal,46575.46,pending,2024-06-10,2024-07-09
301185,153,car,430216.34,approved,2025-01-30,2025-01-29
301186,611,education,415961.76, REJECTED,2025-03-13,2025-03-20
301187,268,car,418566.55,APPROVED,2023-08-22,2023-08-18
301188,985,home,192711.65,rejected,2024-10-08,2024-09-30
301189,904,home,NULL,rejected,2025-02-18,2025-03-17
301190,197,home,210593.23,pending,2024-07-12,2024-08-08
301191,736,home,272001.74,approved,2025-02-13,2025-02-15
301192,821,home,11217.28,approved,2024-03-08,2024-04-04
301193,482,home,235185.71,APPROVED,2025-02-22,2025-03-05
301194,38,education,360219.02, REJECTED,2024-05-14,2024-06-01
301195,169,home,12704.29, REJECTED,2024-11-08,2024-12-01
301196,595,home,397656.46,APPROVED,2025-04-03,2025-04-12
301197,539,car,395075.52,approved,2023-07-07,2023-07-10
301198,220,education,112145.58,approved,2024-10-21,2024-10-12
301199,794,personal,143872.02,rejected,2023-12-07,2024-01-03
301200,243,personal,290131.1, REJECTED,2023-11-25,2023-12-12
301201,360,personal,420887.82, REJECTED,2024-06-12,2024-07-08
301202,386,personal,351661.02, REJECTED,2024-06-09,2024-06-02
301203,809,education,387971.57,approved,2024-01-05,2024-01-27
301204,477,education,33762.73,pending,2025-06-23,2025-06-16
301205,421,personal,223889.96,approved,2023-11-09,2023-11-22
301206,338,personal,455808.82,APPROVED,2024-07-21,2024-07-18
301207,205,personal,341467.55,approved,2024-05-09,2024-06-03
301208,953,car,41052.89, REJECTED,2024-02-19,2024-03-15
301209,69,personal,93103.53,Approved ,2024-06-02,2024-06-20
301210,951,car,314092.5,rejected,2024-08-06,2024-08-06
301211,772,education,136950.37,approved,2024-10-29,2024-11-04
301212,717,education,369119.81,pending,2024-04-13,2024-05-06
301213,933,car,228651.67,approved,2023-11-08,2023-11-28
301214,791,personal,88644.6,rejected,2025-02-13,2025-03-14
301215,966,personal,425973.45,approved,2024-09-07,2024-10-06
301216,579,personal,195971.93,APPROVED,2025-01-18,2025-01-19
301217,579,home,390078.08,rejected,2024-11-10,2024-11-19
301218,803,home,30587.0,Approved ,2024-06-05,2024-05-26
301219,437,car,105543.68,APPROVED,2025-02-01,2025-02-26
301220,594,personal,44362.19,approved,2023-08-21,2023-08-31
301221,166,personal,476018.37,Approved ,2025-06-08,2025-06-25
301222,852,car,216269.17, REJECTED,2023-11-13,2023-11-24
301223,942,personal,380975.33,approved,2024-07-22,2024-08-02
301224,296,education,398361.08, REJECTED,2024-01-13,2024-02-11
301225,353,home,268589.72,APPROVED,2023-07-12,2023-07-07
301226,320,car,98095.53, REJECTED,2024-03-07,2024-02-26
301227,293,personal,275763.77,APPROVED,2025-02-04,2025-02-13
301228,58,car,485815.09,rejected,2024-04-11,2024-04-25
301229,446,home,250400.69,APPROVED,2024-03-19,2024-03-10
301230,978,personal,155971.46, REJECTED,2024-01-18,2024-02-03
301231,103,home,10297.24,approved,2025-06-14,2025-06-12
301232,783,car,189820.2,pending,2023-10-24,2023-11-18
301233,544,home,97469.11,pending,2023-12-28,2024-01-22
301234,618,education,384666.91,rejected,2023-10-05,2023-11-01
301235,824,education,111428.78,pending,2025-01-12,2025-01-27
301236,867,personal,409334.72, REJECTED,2025-01-22,2025-01-16
301237,83,personal,204180.77,approved,2024-06-26,2024-07-07
301238,582,education,14482.58,approved,2023-10-26,2023-11-10
301239,827,education,141197.66, REJECTED,2025-06-11,2025-07-09
301240,710,home,81867.84,approved,2024-10-06,2024-10-01
301241,574,car,82148.46,rejected,2024-06-26,2024-07-01
301242,431,home,396000.75,pending,2023-07-05,2023-08-03
301243,334,education,142474.23,approved,2023-11-16,2023-12-06
301244,733,car,335353.11,APPROVED,2024-06-27,2024-07-19
301245,431,car,136956.62,Approved ,2024-08-13,2024-09-03
301246,745,home,338430.49,rejected,2025-06-01,2025-06-25
301247,200,home,69417.09,Approved ,2024-05-01,2024-04-25
301248,390,home,47203.59,pending,2024-01-23,2024-01-19
301249,645,car,266018.84, REJECTED,2024-09-19,2024-09-09
301250,756,education,216568.07,Approved ,2023-09-22,2023-10-18
301251,689,education,370102.47,approved,2023-12-21,2024-01-17
301252,265,car,NULL,APPROVED,2024-11-20,2024-11-21
301253,742,home,50310.67,approved,2023-12-22,2023-12-22
301254,191,education,212142.52,approved,2025-06-14,2025-06-06
301255,851,personal,311942.58,rejected,2023-09-25,2023-09-24
301256,483,education,233147.0,pending,2025-02-18,2025-03-12
301257,160,education,227343.47,rejected,2025-01-08,2025-01-12
301258,606,education,194618.06,approved,2024-04-29,2024-05-10
301259,318,home,373911.66,Approved ,2025-03-06,2025-03-10
301260,885,home,190082.2,approved,2023-08-21,2023-08-28
301261,168,car,43854.14, REJECTED,2025-01-28,2025-02-06
301262,581,home,122728.47,approved,2025-06-03,2025-06-27
301263,691,personal,190428.97,pending,2024-02-06,2024-02-13
301264,104,personal,164407.22,pending,2024-03-31,2024-03-24
301265,254,home,23224.74,pending,2023-11-29,2023-11-20
301266,570,personal,238380.61, REJECTED,2025-01-05,2025-01-18
301267,412,home,53991.82, REJECTED,2025-01-20,2025-01-27
301268,417,personal,110458.52,rejected,2025-05-04,2025-04-25
301269,738,personal,89543.15,approved,2024-08-17,2024-09-14
301270,721,car,NULL,approved,2025-06-01,2025-05-25
301271,852,education,156566.59, REJECTED,2024-11-12,2024-12-07
301272,300,personal,98861.44, REJECTED,2024-06-02,2024-06-01
301273,288,personal,484446.53,rejected,2024-01-15,2024-02-01
301274,581,car,305522.17,Approved ,2024-07-09,2024-07-17
301275,639,education,41352.45,rejected,2025-06-17,2025-06-21
301276,899,education,215723.94,rejected,2023-09-20,2023-10-03
301277,704,car,229557.57,approved,2024-03-01,2024-03-31
301278,112,education,491990.74, REJECTED,2024-03-10,2024-03-06
301279,297,car,NULL,Approved ,2024-07-20,2024-08-05
301280,639,car,186103.46, REJECTED,2024-10-16,2024-11-15
301281,810,home,303683.48,pending,2025-05-18,2025-05-13
301282,812,car,70066.21,pending,2024-09-19,2024-09-09
301283,108,education,84525.91,pending,2025-01-30,2025-01-27
301284,183,car,44916.55, REJECTED,2023-11-17,2023-12-04
301285,547,education,244802.9,pending,2025-04-09,2025-04-05
301286,451,home,211439.13,Approved ,2025-05-29,2025-05-30
301287,266,car,87641.74,pending,2024-03-26,2024-04-10
301288,296,education,361121.82,approved,2024-01-26,2024-02-06
301289,540,home,15281.07, REJECTED,2025-05-11,2025-06-06
301290,169,personal,375109.94,pending,2023-08-05,2023-08-08
301291,142,personal,245480.82,Approved ,2023-11-18,2023-11-29
301292,657,personal,388630.51,rejected,2024-05-27,2024-06-07
301293,752,car,294431.12,Approved ,2024-01-31,2024-02-26
301294,180,home,104032.99,pending,2025-01-21,2025-02-02
301295,769,car,338994.12, REJECTED,2023-10-16,2023-11-11
301296,703,car,130018.13,approved,2024-06-18,2024-07-17
301297,910,education,347203.8,approved,2025-03-22,2025-03-17
301298,427,personal,179518.88,APPROVED,2024-12-06,2025-01-03
301299,375,home,38495.53,pending,2023-09-05,2023-09-22
301300,226,education,92369.77,APPROVED,2025-04-05,2025-03-26
301301,868,personal,NULL,pending,2024-07-23,2024-08-08
301302,598,personal,466962.25,approved,2024-05-21,2024-05-13
301303,101,education,1942.31, REJECTED,2024-01-17,2024-01-08
301304,829,personal,456162.72,pending,2025-05-18,2025-05-09
301305,673,home,NULL,pending,2023-09-20,2023-09-24
301306,456,home,397021.3,approved,2024-02-01,2024-01-27
301307,460,home,252276.39,rejected,2025-05-27,2025-05-30
301308,835,home,98922.46,APPROVED,2024-04-06,2024-04-13
301309,766,education,245233.15,APPROVED,2024-01-06,2024-01-22
301310,669,car,153001.09,APPROVED,2025-02-02,2025-02-17
301311,194,personal,406353.52, REJECTED,2024-07-09,2024-07-26
301312,580,education,79449.17,Approved ,2025-05-25,2025-06-03
301313,878,personal,151809.85,Approved ,2023-11-25,2023-12-06
301314,921,personal,475747.46,rejected,2023-12-19,2023-12-19
301315,538,car,301354.78,approved,2024-05-31,2024-06-03
301316,626,personal,339492.31,pending,2024-08-09,2024-08-22
301317,760,education,83417.07,Approved ,2024-04-14,2024-04-19
301318,579,home,190133.47,pending,2023-08-03,2023-09-02
301319,695,home,77435.09,pending,2023-10-27,2023-10-21
301320,953,car,497926.09,pending,2023-07-23,2023-07-26
301321,589,personal,403965.73,rejected,2024-12-12,2024-12-02
301322,113,personal,341210.42, REJECTED,2024-01-08,2024-01-07
301323,374,car,338523.09,pending,2023-06-27,2023-07-19
301324,738,personal,326261.41, REJECTED,2025-01-22,2025-02-13
301325,9,car,154172.39,pending,2025-03-16,2025-04-04
301326,523,education,73766.07, REJECTED,2023-10-02,2023-10-18
301327,186,education,NULL,APPROVED,2024-03-25,2024-03-28
301328,442,car,69715.9,pending,2023-08-20,2023-09-14
301329,211,education,3681.51,pending,2023-12-28,2024-01-14
301330,111,car,397716.08,APPROVED,2024-01-22,2024-01-12
301331,687,home,NULL, REJECTED,2024-03-20,2024-04-11
301332,322,education,307440.42,approved,2024-06-22,2024-06-18
301333,464,personal,493991.93, REJECTED,2024-12-18,2024-12-12
301334,197,education,280700.32,APPROVED,2024-09-20,2024-09-22
301335,847,car,315251.76, REJECTED,2025-03-16,2025-03-31
301336,701,car,337361.82,pending,2024-04-13,2024-04-10
301337,946,personal,347748.24, REJECTED,2025-05-24,2025-06-07
301338,282,car,390730.37,rejected,2024-01-29,2024-01-29
301339,140,education,345783.54,pending,2024-08-22,2024-09-01
301340,247,car,134256.71,approved,2024-07-29,2024-07-23
301341,242,personal,237436.74,rejected,2024-07-26,2024-08-24
301342,742,home,357532.9,Approved ,2024-06-23,2024-07-05
301343,577,personal,292858.54, REJECTED,2023-09-17,2023-09-25
301344,11,personal,459052.12,Approved ,2024-10-20,2024-10-24
301345,597,education,96491.38,rejected,2024-10-10,2024-10-10
301346,122,personal,261308.18,Approved ,2023-09-14,2023-09-30
301347,878,education,499389.1,pending,2024-10-17,2024-11-09
301348,675,personal,106286.98,APPROVED,2025-03-12,2025-03-06
301349,757,home,315733.56, REJECTED,2024-01-14,2024-01-22
301350,340,personal,163716.71,APPROVED,2023-09-20,2023-09-16
301351,695,personal,387723.34, REJECTED,2023-09-08,2023-09-19
301352,257,personal,13028.4,pending,2023-07-21,2023-07-19
301353,144,personal,367831.43,APPROVED,2025-01-25,2025-02-09
301354,273,home,144342.11,APPROVED,2023-09-05,2023-08-30
301355,409,car,121392.94,approved,2025-01-30,2025-02-22
301356,203,education,NULL,pending,2024-01-19,2024-02-05
301357,240,home,215058.32,pending,2024-02-29,2024-03-01
301358,963,home,145478.97, REJECTED,2023-07-08,2023-06-29
301359,632,home,221393.4,Approved ,2024-05-28,2024-05-27
301360,973,home,271665.84,APPROVED,2023-08-30,2023-08-31
301361,322,home,332369.65,pending,2024-05-03,2024-05-13
301362,109,personal,348817.75,Approved ,2025-03-16,2025-03-14
